cds7_ID,year,baseline_enroll_ratio,baseline_freelunch,studentachievement,baseline_achievement,minoritycandidate_electoral_result
4169013,2012,0.68552732,0.34988454,0.03184925,0.12113443,0.047104254
4169013,2016,0.76644862,0.41323587,NA,0.098886289,0.13137878
4169039,2006,0.55001926,0.23573631,NA,NA,0.1844303
4169039,2010,0.62159193,0.31439129,0.093801111,0.15601996,0.027296618
4169039,2012,0.63615447,0.28971589,8.7466836e-4,0.23474135,-0.11226958
4169039,2014,0.67878556,0.30032876,NA,0.29739487,0.066193521
4169039,2016,0.69369042,0.32134995,NA,0.24119179,0.018918365
4169062,2001,0.6074267,NA,NA,NA,-0.035703629
4169062,2008,0.5809896,0.20585938,NA,NA,0.063084275
4169062,2016,0.62692523,0.36451575,NA,NA,0.0011700988
4169070,2001,0.7680397,NA,NA,NA,0.07202825
4169070,2003,0.75685233,NA,NA,NA,-0.011098549
4169070,2007,0.79793811,0.27123711,NA,NA,-0.075594619
4269120,2001,0.84112942,NA,NA,NA,-0.08529447
4269120,2005,0.85111171,0.8082636,NA,NA,0.0094017535
4269120,2013,0.93273473,0.80588949,-0.11356649,-0.30895397,0.0097852349
4269146,2001,0.58138061,NA,NA,NA,-0.055846095
4269146,2003,0.57055414,NA,NA,NA,-0.10119465
4269146,2005,0.60329008,0.42201835,NA,NA,-0.14254919
4269146,2011,0.70531762,0.50110781,0.056165613,-0.14834179,-0.13698629
4269179,2011,0.41703057,0.32969433,0.11716348,NA,-0.083024457
4269203,2005,0.97117114,0.9054054,NA,NA,0.039084852
4269203,2007,0.97721517,0.77890295,NA,NA,0.027928293
4269237,2005,0.56378603,0.59670782,NA,NA,-0.013458937
4269252,2005,0.13035017,0.019455252,NA,NA,-0.053861782
4269260,2011,0.40953183,0.28279206,-0.24763201,0.39388517,-0.070116132
4269310,2001,0.63677812,NA,NA,NA,-0.051221177
4269310,2003,0.64574301,NA,NA,NA,0.0045141727
4269310,2011,0.73713672,0.37549987,NA,NA,-0.024649903
4269336,2015,0.45833331,0.29166666,NA,0.10646194,-0.057413757
4275010,2013,0.68120801,0.76510066,-0.095768541,NA,-0.0077691376
4369369,2003,0.92242509,NA,NA,NA,-0.047860384
4369369,2003,0.92242509,NA,NA,NA,7.891804e-4
4369377,2001,0.82186604,NA,NA,NA,0.43556735
4369377,2007,0.86100477,0.035287082,NA,NA,-0.044729263
4369377,2009,0.88949168,0.25097299,-0.015058234,0.19912474,-0.0070807636
4369377,2011,0.91081274,0.27715176,0.073328882,0.19041775,-0.098821685
4369377,2013,0.92599738,0.323852,0.097440913,0.20162722,0.0037672222
4369401,2003,0.38595462,NA,NA,NA,-0.28319055
4369401,2011,0.47623366,0.12822174,NA,NA,-0.028203681
4369401,2013,0.51747894,0.15322787,NA,NA,-0.099791735
4369427,2001,0.82221031,NA,NA,NA,-0.062551677
4369427,2003,0.80152929,NA,NA,NA,0.14995769
4369427,2003,0.80152929,NA,NA,NA,-0.085223794
4369427,2005,0.83110225,0.2335517,NA,NA,-0.13391075
4369427,2011,0.87647676,0.31103536,NA,NA,-0.010641843
4369435,2001,0.83878839,NA,NA,NA,-0.033499181
4369435,2003,0.83585167,NA,NA,NA,-0.031084567
4369450,2001,0.94474572,NA,NA,NA,0.014273673
4369450,2007,0.95835412,0.71487069,NA,NA,-0.058860242
4369450,2009,0.96817672,0.72960371,0.12700944,-0.26746887,-0.082974523
4369468,2007,0.61032915,0.033913333,NA,NA,-0.039184272
4369468,2011,0.66238624,0.066531852,NA,NA,0.0038792342
4369468,2015,0.72668934,0.12600875,NA,NA,0.12188406
4369484,2003,0.6858896,NA,NA,NA,9.6451491e-4
4369484,2011,0.78064454,0.51601243,0.18881822,-0.1224881,0.031606615
4369518,2010,0.33544785,0.017000761,-0.031573176,1.5100987,-0.081341758
4369526,2009,0.21309572,0.02247191,0.035153508,1.4515688,-0.048507035
4369542,2013,0.97610295,0.77205884,-0.05360689,NA,0.17978533
4369575,2015,0.68415964,0.34365174,NA,0.51917106,-0.05255343
4369583,2003,0.42748988,NA,NA,NA,5.0263107e-4
4369591,2009,0.64707208,0.4108108,0.08670646,-0.0062904186,0.053647041
4369617,2009,0.92670339,0.61596698,-0.21876086,-0.039679553,-0.050675228
4369617,2009,0.92670339,0.61596698,-0.21876086,-0.039679553,0.38510776
4369617,2015,0.9673084,0.73301852,NA,NA,-0.013868123
4369625,2015,0.79326057,0.49935529,NA,0.052288815,-0.47164178
4369633,2004,0.77745241,0.43045387,NA,NA,0.01039502
4369633,2006,0.81542349,0.29582807,NA,NA,-0.0067365319
4369633,2008,0.85750002,0.33500001,-0.046103649,NA,-0.023985252
4369633,2008,0.85750002,0.33500001,-0.046103649,NA,-0.041800618
4369641,2002,0.29209167,NA,NA,NA,-0.1105381
4369666,2001,0.69335932,NA,NA,NA,0.35833335
4369666,2003,0.6909951,NA,NA,NA,0.46025515
4369666,2003,0.6909951,NA,NA,NA,0.058580428
4369666,2013,0.72657704,0.43563882,0.0086884946,0.030331252,0.38741076
4369674,2009,0.65662563,0.42429879,0.027466848,0.16098435,-0.034039944
4369682,2003,0.43777198,NA,NA,NA,0.0051673949
4369682,2009,0.50973892,0.0078740157,-0.080149174,1.5118656,0.022435203
4369682,2015,0.62142861,0.010714286,NA,1.4299657,0.18653622
4369682,2015,0.62142861,0.010714286,NA,1.4299657,-0.10401954
4369690,2010,0.76983857,0.45359784,-0.027099751,0.096623071,-0.059569985
4373387,2003,0.7428112,NA,NA,NA,0.0013116896
4373387,2005,0.78287154,0.33148614,NA,NA,3.3831596e-4
4373387,2013,0.89066249,0.27751696,0.10532486,0.33394992,-0.080569312
4469732,2001,0.025531888,NA,NA,NA,-0.014325336
4469799,2001,0.76360822,NA,NA,NA,-0.27193177
4469799,2007,0.7838695,0.53305143,NA,NA,-0.31099692
4469799,2007,0.7838695,0.53305143,NA,NA,-0.074454427
4469799,2009,0.79295152,0.58702999,0.032104284,-0.45749691,-0.20338571
4469799,2009,0.79295152,0.58702999,0.032104284,-0.45749691,-0.018800914
4469799,2011,0.80195558,0.63241762,0.053015143,-0.47524118,-0.058608055
4469799,2013,0.81246138,0.63022655,0.0043349564,-0.44018054,-0.021855831
4469799,2015,0.81951398,0.69671327,NA,-0.37378505,-0.095766544
4469849,2013,0.40357143,0.23988095,-0.1829201,0.26762539,0.060652852
4569971,2010,0.27185267,0.57724023,0.033148471,0.53685546,0.026414469
4569971,2012,0.33150762,0.62352264,-0.047753911,0.45296299,0.024457186
4569971,2014,0.34616512,0.66735232,NA,0.49195889,0.11704946
4569989,2014,0.35177541,0.53096616,NA,0.15063758,-0.071645081
4570011,2008,0.20689654,0.57871062,0.0047726557,0.66266096,0.60779226
4570136,2002,0.15256733,NA,NA,NA,0.0061949641
461507,2015,NA,NA,NA,NA,-0.16959789
461523,2005,NA,NA,NA,NA,-0.055441469
475507,2005,NA,NA,NA,NA,-0.18024588
475507,2011,NA,NA,NA,NA,0.17721817
475507,2011,NA,NA,NA,NA,-0.068361282
475507,2015,NA,NA,NA,NA,-0.13361534
4870532,2008,0.52148485,0.40071192,0.022234572,-0.13032302,-0.074340522
4870532,2012,0.55454993,0.39652643,-0.24838185,0.02282127,-0.093141168
4870532,2014,0.57740283,0.41990706,NA,-0.082860798,0.030913219
4870532,2016,0.60771704,0.43595928,NA,-0.14406039,0.008756578
4870540,2004,0.56808549,0.30435783,NA,NA,0.013787366
4870540,2006,0.59884113,0.32565242,NA,NA,0.016792022
4870540,2008,0.63829881,0.34215567,0.023077086,-0.14302655,-1.0995567e-4
4870540,2014,0.7455548,0.49270982,NA,-0.11107581,-0.0033408403
4870540,2016,0.80003715,0.4856506,NA,-0.012807252,0.019191831
4870573,2006,0.36308426,0.2344864,NA,NA,-0.012983978
4870581,2004,0.79547137,0.43974149,NA,NA,-0.13281147
4870581,2010,0.85812128,0.41920868,0.020916626,-0.24607658,0.0036875308
4870581,2014,0.89179462,0.54744482,NA,-0.20281684,0.034128532
4870581,2016,0.90046787,0.59811586,NA,-0.2544851,0.13856053
4970615,2011,0.85327965,0.86651325,0.061996162,-0.39178979,0.024905324
4970656,2005,0.33333331,0.32447818,NA,NA,0.0021635145
4970904,2001,0.77123052,NA,NA,NA,0.27629516
4970904,2015,0.96171588,0.88099629,NA,NA,0.0057034194
4970938,2003,0.11033028,NA,NA,NA,0.019786462
4975358,2011,0.42446482,0.32640162,0.083290376,-0.11637641,-0.0058988482
5071043,2014,0.75032079,0.6986686,NA,-0.084772542,-0.33070865
5071043,2016,0.78504527,0.77463776,NA,-0.09168002,0.099341393
5071050,2012,0.56661785,0.82430452,-0.04787986,-0.24167062,-0.12464182
5071068,2002,0.28536385,NA,NA,NA,0.035508633
5071068,2006,0.28057551,0.33253399,NA,NA,0.19230768
5071084,2014,0.1885246,0.073770493,NA,NA,-0.011286676
5071100,2016,0.29493088,0.3235023,NA,0.71857524,-0.11022045
5071134,2012,0.57529241,0.55409354,0.044823706,-0.25927335,-0.26845637
5071134,2012,0.57529241,0.55409354,0.044823706,-0.25927335,-0.18216319
5071134,2014,0.64682925,0.66341466,NA,-0.31329173,0.037349403
5071134,2016,0.60335195,0.72998136,NA,-0.18530253,-0.035087705
5071167,2012,0.75089931,0.75053954,-0.14165199,-0.23502055,-0.084504947
5071175,2002,0.45026463,NA,NA,NA,0.046232626
5071217,2002,0.65785736,NA,NA,NA,0.033177212
5071217,2008,0.74641263,0.69348389,-0.056277648,-0.26588756,0.01568839
5071266,2016,0.69409204,0.58808571,NA,-0.16348787,-0.039282262
5071274,2010,0.47183096,0.54929578,NA,NA,0.094955504
5073601,2008,0.65467942,0.53726172,0.10948116,-0.2801927,0.048163757
5073601,2010,0.69987798,0.56283045,-0.15996638,-0.092253588,0.042179927
5073601,2014,0.74620229,0.63986659,NA,-0.2519407,-0.10857908
5075556,2004,0.59299779,0.55829948,NA,NA,0.017061621
5075556,2016,0.80755395,0.71510792,NA,-0.2926515,-0.049935967
5075739,2002,NA,NA,NA,NA,-0.073366076
5075739,2012,0.59731781,NA,0.022986889,-0.1319599,-0.030394211
5075739,2016,0.62346578,NA,NA,-0.065741576,-0.016369492
5171399,2009,0.69898772,0.73361748,0.10857849,-0.2376173,0.079965591
5171399,2013,0.73032528,0.76390344,0.09494485,-0.1854322,-0.30925509
5171415,2009,0.28571427,0.5714286,NA,NA,-0.053240746
5171464,2003,0.44350541,NA,NA,NA,0.34819478
5171464,2007,0.50610775,0.51964146,NA,NA,0.2318213
5171464,2009,0.53477061,0.51103097,0.079990834,-0.016143082,0.0091204047
5171464,2013,0.60635883,0.53398943,0.020178882,0.099682443,0.011033297
5271506,2003,0.28979146,NA,NA,NA,-0.0027659535
5271506,2013,0.46306819,0.57386363,NA,NA,0.07976009
5271522,2001,0.077764273,NA,NA,NA,-0.059381753
5271522,2007,0.084198356,0.52941179,NA,NA,0.082592785
5271563,2015,0.2724359,0.56730771,NA,NA,-0.056595579
5271621,2001,0.20421326,NA,NA,NA,0.055265218
5471803,2001,0.67235494,NA,NA,NA,-0.013812155
5471803,2003,0.69108284,NA,NA,NA,-0.057784908
5471811,2005,0.67628866,0.99381441,NA,NA,-0.063197017
5471811,2009,0.72340429,0.96131527,-0.088070691,-0.53704792,-0.019607842
5471837,2009,0.56005585,0.5715782,0.049034998,-0.087055348,-0.12615924
5471837,2011,0.60432076,0.5726546,0.021792442,-0.10512263,-0.11958405
5471860,2001,0.95930231,NA,NA,NA,-0.71204185
5471860,2005,0.96544504,0.86125654,NA,NA,-0.058432937
5471860,2009,0.97510582,0.88548666,0.16911322,NA,-0.28543693
5471860,2009,0.97510582,0.88548666,0.16911322,NA,0.036641225
5471860,2011,0.97979301,0.91867918,0.15553328,NA,-0.039106131
5471860,2013,0.98104382,0.95027083,-0.0013696849,NA,-0.39698493
5471902,2001,0.97715592,NA,NA,NA,0.11150821
5471910,2011,0.54070663,0.6139273,-0.15938973,0.0045076613,-0.07945323
5471928,2001,0.41300815,NA,NA,NA,0.23918366
5471928,2005,0.36148953,0.32697546,NA,NA,-0.031797439
5471928,2011,0.45366281,0.56222421,NA,NA,0.058696911
5471993,2005,0.86414444,0.70937234,NA,NA,0.10876133
5471993,2009,0.90574455,0.78611267,-0.11554846,-0.43506649,0.11748251
5472009,2008,0.79487181,0.71794873,0.098665163,NA,-0.14141414
5472009,2012,0.86498857,0.75972539,0.022989243,NA,-0.018518537
5472033,2002,0.62309372,NA,NA,NA,-0.024999991
5472041,2012,0.92897409,0.99661779,-0.13323954,NA,0.0057142824
5472140,2002,0.95070422,NA,NA,NA,-0.20000002
5472157,2015,0.87829363,0.93601006,NA,NA,-0.098890007
5472173,2005,0.35714287,0.51020408,NA,NA,-0.33787465
5472181,2009,0.81712961,0.83333331,-0.031525314,NA,0.16118938
5472181,2015,0.87864077,0.907767,NA,NA,-0.05422993
5472199,2011,0.94151378,0.94610089,0.10803863,NA,0.092042744
5472207,2011,0.17112297,0.23529412,NA,NA,-0.041462317
5472215,2001,0.71460176,NA,NA,NA,-0.019925267
5472215,2002,0.65688491,NA,NA,NA,0.52459013
5472215,2009,0.80497134,0.91013384,-0.15549098,NA,-0.0048426092
5472215,2011,0.85445207,0.9229452,0.18690801,NA,0.36585367
5472215,2011,0.85445207,0.9229452,0.18690801,NA,0.027308196
5472215,2013,0.92179704,0.89517468,0.21095634,NA,-0.098944589
5472223,2005,0.84444445,0.9822222,NA,NA,0.21608043
5472231,2001,0.6622746,NA,NA,NA,1.3972819e-4
5472231,2003,0.65097702,NA,NA,NA,0.18558952
5472249,2009,0.64942527,0.4232184,NA,NA,0.14389874
5472249,2011,0.67925328,0.67543489,NA,NA,0.057478115
5472249,2015,0.73207402,0.67424828,NA,NA,-0.12021339
5472256,2002,0.53163373,NA,NA,NA,-0.31776929
5472256,2006,0.56805205,0.4990204,NA,NA,0.16894019
5472256,2010,0.63530278,0.52516091,0.077522606,-0.20281294,0.11593449
5472256,2014,0.69075632,0.57008582,NA,-0.15180239,-0.06948939
5472264,2009,0.71232879,0.82648402,-0.07130751,NA,0.033802822
5472272,2003,0.83510303,NA,NA,NA,-0.053070962
5472272,2011,0.88089329,0.8560794,-0.11031449,-0.3290157,0.10768263
5472280,2015,0.81939393,0.84606063,NA,NA,0.07385847
5472298,2003,0.92653674,NA,NA,NA,-0.069444433
5472298,2005,0.9509306,0.98477155,NA,NA,-0.076819405
5472298,2007,0.95570695,0.97274274,NA,NA,0.1680328
5475325,2002,0.83195758,NA,NA,NA,-5.800426e-4
5475325,2004,0.8585242,0.87938929,NA,NA,-0.19704433
5475325,2004,0.8585242,0.87938929,NA,NA,0.22807017
5475325,2004,0.8585242,0.87938929,NA,NA,0.28061223
5475325,2004,0.8585242,0.87938929,NA,NA,-0.10914052
5475325,2006,0.85523897,0.81112134,NA,NA,0.035623401
5475325,2008,0.87333047,0.84575611,0.091272652,-0.48205978,0.04412812
5475325,2009,0.89202452,0.76359916,0.0091031492,-0.39876133,-0.32226416
5475325,2009,0.89202452,0.76359916,0.0091031492,-0.39876133,-0.20425209
5475325,2016,0.93987823,0.88318115,NA,NA,-0.12048191
5475523,2005,0.68791974,0.67513555,NA,NA,-0.027028501
5475523,2007,0.7072072,0.77630311,NA,NA,-0.054036796
5475523,2009,0.75325912,0.81947535,0.1366137,-0.20952332,-0.046917856
5475523,2013,0.79210329,0.82442802,-0.099595852,-0.080084257,0.012386754
5475523,2015,0.81043112,0.86071885,NA,-0.086435132,0.010424405
5572371,2012,0.1962617,0.45443925,0.16157474,0.86699414,-0.25718725
5572413,2004,0.093596041,0.2093596,NA,NA,-0.069116026
5575184,2011,0.32737029,0.40429339,-0.081117988,NA,-0.36702648
561564,2011,NA,NA,NA,NA,0.25438595
5672447,2007,0.85185182,0.62527233,NA,NA,-0.1177295
5672454,2005,0.80215055,0.56774193,NA,NA,0.059376687
5672454,2013,0.87618047,0.68887722,-0.041811049,-0.35215789,0.04392764
5672454,2015,0.88456547,0.7621271,NA,-0.35571289,0.0037041306
5672462,2013,0.90409094,0.72475588,-0.059767395,-0.34155303,0.098181367
5672462,2015,0.91286051,0.72917438,NA,-0.38697448,-0.047818124
5672470,2001,0.45348835,NA,NA,NA,-0.072348252
5672470,2005,0.43012702,0.2323049,NA,NA,-0.07661292
5672520,2007,0.27389985,0.25214973,NA,NA,0.1413644
5672520,2011,0.33526683,0.26363108,-0.2167287,0.3288286,0.029818386
5672520,2015,0.37385023,NA,NA,0.25841871,5.9598684e-4
5672538,2001,0.87033665,NA,NA,NA,0.010710299
5672538,2007,0.89743745,0.72484398,NA,NA,0.015894145
5672538,2009,0.91217136,0.74488163,0.08332476,-0.43636775,0.026480436
5672538,2011,0.9280805,0.74843788,-0.013194859,-0.37851942,-0.20398474
5672538,2013,0.94411361,0.75531703,-0.10791245,-0.30390227,-0.072635695
5672546,2003,0.7159099,NA,NA,NA,0.04083699
5672546,2007,0.75001651,0.38867253,NA,NA,0.011233404
5672553,2001,0.30972457,NA,NA,NA,0.0564861
5672553,2005,0.3174777,0.12967786,NA,NA,-0.055077836
5672553,2007,0.36007255,0.15150669,NA,NA,0.026872948
5672553,2011,0.43164796,0.18753344,-0.030537456,0.44042197,-0.019437566
5672553,2013,0.47028387,0.2181513,-0.10173222,0.4857538,-0.014797561
5672561,2015,0.93398148,0.73343885,NA,-0.38759649,-0.18947567
5672587,2003,0.82943797,NA,NA,NA,0.0058331192
5672587,2009,0.88708484,0.72250921,0.29503882,-0.42118847,0.15245818
5672587,2013,0.93656409,0.83637351,0.041342109,-0.2119002,-8.7410212e-5
5672587,2015,0.946823,NA,NA,-0.088904507,-0.012516841
5672595,2001,0.81221867,NA,NA,NA,0.028308868
5672595,2005,0.82041824,0.52583027,NA,NA,0.1022229
5672595,2007,0.84011978,0.497006,NA,NA,0.0015918612
5672595,2010,0.85153586,0.6188851,NA,NA,-0.091251582
5672595,2013,0.91224968,0.45995289,NA,NA,-0.062379465
5672603,2011,0.33867812,0.23095927,-0.050114781,0.50448233,-0.029658407
5672603,2013,0.36944693,0.22179118,-0.10322785,0.52146763,-0.032055527
5672611,2009,0.43607706,0.32924694,-0.21642491,-0.067883469,-0.15582192
5672611,2015,0.56367433,0.51356995,NA,NA,0.0094736814
5673759,2005,0.23925662,0.048241548,NA,NA,-0.0050894022
5673759,2009,0.28166163,0.11549701,-0.086178124,0.75245172,-0.10468706
5673874,2015,0.20529628,0.040639747,NA,1.7127011,-0.042370707
5772678,2002,0.27493471,NA,NA,NA,-0.028488323
5772686,2004,0.53464323,0.53050673,NA,NA,-0.024115756
5772686,2006,0.54231626,0.48775056,NA,NA,0.0058900565
5772710,2002,0.51597285,NA,NA,NA,0.051534951
5772710,2006,0.56708205,0.34907755,NA,NA,-0.013080567
5772710,2010,0.63249791,0.45592791,-0.039901406,-0.18014194,-0.051146194
5772710,2012,0.66613656,0.4839102,-0.076499812,-0.15790322,0.030546397
5872751,2009,0.3401494,0.29728666,-0.075779356,0.48295084,-0.028543636
5872769,2009,0.38159674,0.32882273,NA,NA,0.088327348
5872769,2011,0.41402113,0.30291006,NA,NA,-0.05051735
5872769,2013,0.43055558,0.26767677,NA,NA,0.026090354
5872769,2015,0.48473281,NA,NA,NA,-0.084266335
661598,2005,NA,NA,NA,NA,-0.011689693
661614,2005,NA,NA,NA,NA,0.034552157
661614,2007,NA,NA,NA,NA,-0.014543638
661622,2015,NA,NA,NA,NA,-0.034979433
761655,2005,NA,NA,NA,NA,-0.13772881
761655,2015,NA,NA,NA,NA,0.0052305162
761697,2011,NA,NA,NA,NA,-0.011705697
761697,2013,NA,NA,NA,NA,0.0080831349
761721,2011,NA,NA,NA,NA,-0.026628315
761721,2013,NA,NA,NA,NA,0.049827248
761739,2015,NA,NA,NA,NA,-0.13927446
761747,2003,NA,NA,NA,NA,0.39915416
761754,2002,NA,NA,NA,NA,0.013355896
761754,2007,NA,NA,NA,NA,0.074544385
761770,2011,NA,NA,NA,NA,0.068717882
761788,2002,NA,NA,NA,NA,-0.20757827
761788,2005,NA,NA,NA,NA,-0.034743816
761788,2007,NA,NA,NA,NA,0.067352459
761788,2009,NA,NA,NA,NA,0.030999899
761796,2007,NA,NA,NA,NA,-0.056154311
761796,2011,NA,NA,NA,NA,-6.0670078e-4
761796,2015,NA,NA,NA,NA,0.0091788322
761804,2015,NA,NA,NA,NA,-0.067463621
961853,2009,NA,NA,NA,NA,-0.14506292
961887,2001,NA,NA,NA,NA,0.066429749
961903,2008,NA,NA,NA,NA,-0.014309525
961978,2009,NA,NA,NA,NA,0.0069817901
